"VIN","_id","host","ip","apiKey","userId","idReporte","requestParameters","requestUrl","responseCode","responseCodeStatus","requestTime","responseTime","labels","idRespuesta","idConsulta","responseBody","carfaxUsaData","alertas","firewallUsa"
"1FTPX12V17FA1FTPX","672a43cc124bd56498eadd87","10.240.2.38:80","201.116.128.213:25274,10.240.8.76, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1FTPX12V17FA1FTPX","200","ok","5/11/2024 10:11:56","5/11/2024 10:11:57",,"672a43cd124bd56498eadd88","672a43cc124bd56498eadd87","{""mensajes"":[{""codigo"":4,""mensaje"":""El dígito verificador en la 9° posición del VIN 1FTPX12V17FA1FTPX NO es correcto.""}],""marca"":""FORD"",""modelo"":""F-150"",""anioModelo"":""2007"",""robo"":false,""roboFecha"":null,""fabricante"":""FORD MOTOR COMPANY"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T10:11:56-06:00"",""tiempoRespuesta"":""2024-11-05T10:11:57-06:00""}","{""error"":""VIN INVALIDO"",""respuestaCompleta"":{""vin"":""1FTPX12V17FA1FTPX"",""timestamp"":""2024-11-05T10:11:57.000"",""error"":{""message"":""The VIN you entered was invalid""},""vinSuggestions"":[{""vin"":""1FTPX12V47FA1FTPX"",""description"":""2007 FORD/F150/5.4L V8    F SOHC""},{""vin"":""1FTPX02V17FA1FTPX"",""description"":""2007 FORD/F150/5.4L V8  FI  SOHC""},{""vin"":""1FTPW12V17KA1FTPX"",""description"":""2007 FORD/F150 SUPERCREW/5.4L V8    F SOHC""},{""vin"":""1FTPW04V17FA1FTPX"",""description"":""2007 FORD/F150 SUPERCREW/5.4L V8  FI  SOHC""},{""vin"":""1FTRW12W17NA1FTPX"",""description"":""2007 FORD/F150 SUPERCREW/4.6L V8    F SOHC""}]}}","[{""codigo"":4,""mensaje"":""El dígito verificador en la 9° posición del VIN 1FTPX12V17FA1FTPX NO es correcto.""}]","0"
"JTEBU5JRXJ5574595","672a43c9124bd56498eadd85","10.240.2.38:80","201.116.128.213:25274,10.240.8.76, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/JTEBU5JRXJ5574595","200","ok","5/11/2024 10:11:53","5/11/2024 10:11:56",,"672a43cc124bd56498eadd86","672a43c9124bd56498eadd85","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""TOYOTA"",""modelo"":""4RUNNER TRD PRO"",""anioModelo"":""2018"",""fabricante"":""TOYOTA MOTOR CORPORATION"",""paisOrigen"":""JAPÓN"",""tiempoConsulta"":""2024-11-05T10:11:53-06:00"",""tiempoRespuesta"":""2024-11-05T10:11:56-06:00""}","{""vin"":""JTEBU5JRXJ5574595"",""timestamp"":""2024-11-05T10:11:53.000"",""components"":{""potentialFraudFile"":{""year"":2018,""make"":""TOYOTA"",""model"":""4RUNNER TRD PRO"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1FM5K7F89EGA81256","672a43b87384826621095dbd","10.240.2.38:80","201.116.128.213:25272,10.240.5.210, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1FM5K7F89EGA81256","200","ok","5/11/2024 10:11:36","5/11/2024 10:11:37",,"672a43b97384826621095dbe","672a43b87384826621095dbd","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""FORD"",""modelo"":""EXPLORER LIMITED"",""anioModelo"":""2014"",""fabricante"":""FORD MOTOR COMPANY"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T10:11:36-06:00"",""tiempoRespuesta"":""2024-11-05T10:11:37-06:00""}","{""vin"":""1FM5K7F89EGA81256"",""timestamp"":""2024-11-05T10:11:36.000"",""components"":{""potentialFraudFile"":{""year"":2014,""make"":""FORD"",""model"":""EXPLORER LIMITED"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1FM5K7F89EGA81256","672a43b869994fdacd6fe530","10.240.2.38:80","201.116.128.213:25273,10.240.1.169, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1FM5K7F89EGA81256","200","ok","5/11/2024 10:11:36","5/11/2024 10:11:37",,"672a43b969994fdacd6fe531","672a43b869994fdacd6fe530","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""FORD"",""modelo"":""EXPLORER LIMITED"",""anioModelo"":""2014"",""fabricante"":""FORD MOTOR COMPANY"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T10:11:36-06:00"",""tiempoRespuesta"":""2024-11-05T10:11:37-06:00""}","{""vin"":""1FM5K7F89EGA81256"",""timestamp"":""2024-11-05T10:11:36.000"",""components"":{""potentialFraudFile"":{""year"":2014,""make"":""FORD"",""model"":""EXPLORER LIMITED"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1FTYR2CM2GKB51830","672a43b17384826621095dbb","10.240.2.38:80","201.116.128.213:25270,10.240.5.210, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1FTYR2CM2GKB51830","200","ok","5/11/2024 10:11:29","5/11/2024 10:11:30",,"672a43b27384826621095dbc","672a43b17384826621095dbb","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""FORD"",""modelo"":""TRANSIT 250"",""anioModelo"":""2016"",""fabricante"":""FORD MOTOR COMPANY"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T10:11:29-06:00"",""tiempoRespuesta"":""2024-11-05T10:11:30-06:00""}","{""vin"":""1FTYR2CM2GKB51830"",""timestamp"":""2024-11-05T10:11:29.000"",""components"":{""potentialFraudFile"":{""year"":2016,""make"":""FORD"",""model"":""TRANSIT 250"",""rateEvasionFlags"":[""Non-Personal Ownership Type""],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"2G1145S34G9158816","672a43b069994fdacd6fe52e","10.240.2.38:80","201.116.128.213:25271,10.240.5.208, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/2G1145S34G9158816","200","ok","5/11/2024 10:11:28","5/11/2024 10:11:29",,"672a43b169994fdacd6fe52f","672a43b069994fdacd6fe52e","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""CHEVROLET"",""modelo"":""IMPALA LTZ"",""anioModelo"":""2016"",""fabricante"":""GENERAL MOTORS LLC"",""paisOrigen"":""CANADÁ"",""tiempoConsulta"":""2024-11-05T10:11:28-06:00"",""tiempoRespuesta"":""2024-11-05T10:11:29-06:00""}","{""vin"":""2G1145S34G9158816"",""timestamp"":""2024-11-05T10:11:28.000"",""components"":{""potentialFraudFile"":{""year"":2016,""make"":""CHEVROLET"",""model"":""IMPALA LTZ"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[""Inactive""]}},""customCalculationOdometer"":""""}","[]","0"
"2GNALDEK0G6219210","672a43af69994fdacd6fe52c","10.240.2.38:80","201.116.128.213:25270,10.240.6.113, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/2GNALDEK0G6219210","200","ok","5/11/2024 10:11:27","5/11/2024 10:11:28",,"672a43b069994fdacd6fe52d","672a43af69994fdacd6fe52c","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""CHEVROLET"",""modelo"":""EQUINOX LTZ"",""anioModelo"":""2016"",""fabricante"":""GENERAL MOTORS LLC"",""paisOrigen"":""CANADÁ"",""tiempoConsulta"":""2024-11-05T10:11:27-06:00"",""tiempoRespuesta"":""2024-11-05T10:11:28-06:00""}","{""vin"":""2GNALDEK0G6219210"",""timestamp"":""2024-11-05T10:11:27.000"",""components"":{""potentialFraudFile"":{""year"":2016,""make"":""CHEVROLET"",""model"":""EQUINOX LTZ"",""rateEvasionFlags"":[],""potentialFraudFlags"":[""Out Of Operation""],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1FMZK02115GA13437","672a43a969994fdacd6fe52a","10.240.2.38:80","201.116.128.213:25270,10.240.6.113, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1FMZK02115GA13437","200","ok","5/11/2024 10:11:21","5/11/2024 10:11:22",,"672a43aa69994fdacd6fe52b","672a43a969994fdacd6fe52a","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""FORD"",""modelo"":""FREESTYLE SEL"",""anioModelo"":""2005"",""fabricante"":""FORD MOTOR COMPANY"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T10:11:21-06:00"",""tiempoRespuesta"":""2024-11-05T10:11:22-06:00""}","{""vin"":""1FMZK02115GA13437"",""timestamp"":""2024-11-05T10:11:21.000"",""components"":{""potentialFraudFile"":{""year"":2005,""make"":""FORD"",""model"":""FREESTYLE SEL"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[""Inactive""]}},""customCalculationOdometer"":""""}","[]","0"
"1G11E5SA5GU163568","672a43617384826621095db9","10.240.2.38:80","201.116.128.213:25269,10.240.1.169, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1G11E5SA5GU163568","200","ok","5/11/2024 10:10:09","5/11/2024 10:10:10",,"672a43627384826621095dba","672a43617384826621095db9","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""CHEVROLET"",""modelo"":""MALIBU LIMITED LTZ"",""anioModelo"":""2016"",""fabricante"":""GENERAL MOTORS LLC"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T10:10:09-06:00"",""tiempoRespuesta"":""2024-11-05T10:10:10-06:00""}","{""vin"":""1G11E5SA5GU163568"",""timestamp"":""2024-11-05T10:10:09.000"",""components"":{""potentialFraudFile"":{""year"":2016,""make"":""CHEVROLET"",""model"":""MALIBU LIMITED LTZ"",""rateEvasionFlags"":[],""potentialFraudFlags"":[""Out Of Operation""],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1N6AD0CU2AC425241","672a435f69994fdacd6fe528","10.240.2.38:80","201.116.128.213:25269,10.240.5.210, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1N6AD0CU2AC425241","200","ok","5/11/2024 10:10:07","5/11/2024 10:10:08",,"672a436069994fdacd6fe529","672a435f69994fdacd6fe528","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""NISSAN"",""modelo"":""FRONTIER SE V6"",""anioModelo"":""2010"",""fabricante"":""NISSAN NORTH AMERICA, INC."",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T10:10:07-06:00"",""tiempoRespuesta"":""2024-11-05T10:10:08-06:00""}","{""vin"":""1N6AD0CU2AC425241"",""timestamp"":""2024-11-05T10:10:07.000"",""components"":{""potentialFraudFile"":{""year"":2010,""make"":""NISSAN"",""model"":""FRONTIER SE V6"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1N6DD26S3YC309477","672a434b124bd56498eadd83","10.240.2.38:80","201.116.128.213:25268,10.240.5.210, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1N6DD26S3YC309477","200","ok","5/11/2024 10:09:47","5/11/2024 10:09:47",,"672a434b124bd56498eadd84","672a434b124bd56498eadd83","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""NISSAN"",""modelo"":""FRONTIER XE"",""anioModelo"":""2000"",""fabricante"":""NISSAN NORTH AMERICA, INC."",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T10:09:47-06:00"",""tiempoRespuesta"":""2024-11-05T10:09:47-06:00""}","{""vin"":""1N6DD26S3YC309477"",""timestamp"":""2024-11-05T10:09:47.000"",""components"":{""potentialFraudFile"":{""year"":2000,""make"":""NISSAN"",""model"":""FRONTIER XE"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1C3LC56B69N539236","672a433169994fdacd6fe526","10.240.2.38:80","201.116.128.213:25267,10.240.6.113, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1C3LC56B69N539236","200","ok","5/11/2024 10:09:21","5/11/2024 10:09:22",,"672a433269994fdacd6fe527","672a433169994fdacd6fe526","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""CHRYSLER"",""modelo"":""SEBRING TOURING"",""anioModelo"":""2009"",""fabricante"":""FCA US LLC"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T10:09:21-06:00"",""tiempoRespuesta"":""2024-11-05T10:09:22-06:00""}","{""vin"":""1C3LC56B69N539236"",""timestamp"":""2024-11-05T10:09:21.000"",""components"":{""potentialFraudFile"":{""year"":2009,""make"":""CHRYSLER"",""model"":""SEBRING TOURING"",""rateEvasionFlags"":[],""potentialFraudFlags"":[""Out Of Operation""],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1D7RV1CT0BS597765","672a432f69994fdacd6fe524","10.240.2.38:80","201.116.128.213:25267,10.240.8.27, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1D7RV1CT0BS597765","200","ok","5/11/2024 10:09:19","5/11/2024 10:09:20",,"672a433069994fdacd6fe525","672a432f69994fdacd6fe524","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""RAM"",""modelo"":""1500 SLT"",""anioModelo"":""2011"",""fabricante"":""FCA US LLC"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T10:09:19-06:00"",""tiempoRespuesta"":""2024-11-05T10:09:20-06:00""}","{""vin"":""1D7RV1CT0BS597765"",""timestamp"":""2024-11-05T10:09:19.000"",""components"":{""potentialFraudFile"":{""year"":2011,""make"":""RAM"",""model"":""1500 SLT"",""rateEvasionFlags"":[""Non-Personal Ownership Type""],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1G11E5SA5GU163568","672a432a7384826621095db7","10.240.2.38:80","201.116.128.213:25267,10.240.1.169, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1G11E5SA5GU163568","200","ok","5/11/2024 10:09:14","5/11/2024 10:09:15",,"672a432b7384826621095db8","672a432a7384826621095db7","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""CHEVROLET"",""modelo"":""MALIBU LIMITED LTZ"",""anioModelo"":""2016"",""fabricante"":""GENERAL MOTORS LLC"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T10:09:14-06:00"",""tiempoRespuesta"":""2024-11-05T10:09:15-06:00""}","{""vin"":""1G11E5SA5GU163568"",""timestamp"":""2024-11-05T10:09:14.000"",""components"":{""potentialFraudFile"":{""year"":2016,""make"":""CHEVROLET"",""model"":""MALIBU LIMITED LTZ"",""rateEvasionFlags"":[],""potentialFraudFlags"":[""Out Of Operation""],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"2GNALDEC1B1270830","672a432869994fdacd6fe522","10.240.2.38:80","201.116.128.213:25267,10.240.1.169, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/2GNALDEC1B1270830","200","ok","5/11/2024 10:09:12","5/11/2024 10:09:13",,"672a432969994fdacd6fe523","672a432869994fdacd6fe522","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""CHEVROLET"",""modelo"":""EQUINOX LT"",""anioModelo"":""2011"",""fabricante"":""GENERAL MOTORS LLC"",""paisOrigen"":""CANADÁ"",""tiempoConsulta"":""2024-11-05T10:09:12-06:00"",""tiempoRespuesta"":""2024-11-05T10:09:13-06:00""}","{""vin"":""2GNALDEC1B1270830"",""timestamp"":""2024-11-05T10:09:12.000"",""components"":{""potentialFraudFile"":{""year"":2011,""make"":""CHEVROLET"",""model"":""EQUINOX LT"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1GTDT13W82K128864","672a432769994fdacd6fe520","10.240.2.38:80","201.116.128.213:25266,10.240.5.210, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1GTDT13W82K128864","200","ok","5/11/2024 10:09:11","5/11/2024 10:09:11",,"672a432769994fdacd6fe521","672a432769994fdacd6fe520","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""GMC"",""modelo"":""SONOMA SLS"",""anioModelo"":""2002"",""fabricante"":""GENERAL MOTORS LLC"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T10:09:11-06:00"",""tiempoRespuesta"":""2024-11-05T10:09:11-06:00""}","{""vin"":""1GTDT13W82K128864"",""timestamp"":""2024-11-05T10:09:11.000"",""components"":{""potentialFraudFile"":{""year"":2002,""make"":""GMC"",""model"":""SONOMA SLS"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1J4RS6GG0BC651339","672a430e7384826621095db5","10.240.2.38:80","201.116.128.213:25265,10.240.8.27, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1J4RS6GG0BC651339","200","ok","5/11/2024 10:08:46","5/11/2024 10:08:47",,"672a430f7384826621095db6","672a430e7384826621095db5","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""JEEP"",""modelo"":""GRAND CHEROKEE OVERLAND"",""anioModelo"":""2011"",""fabricante"":""FCA US LLC"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T10:08:46-06:00"",""tiempoRespuesta"":""2024-11-05T10:08:47-06:00""}","{""vin"":""1J4RS6GG0BC651339"",""timestamp"":""2024-11-05T10:08:46.000"",""components"":{""potentialFraudFile"":{""year"":2011,""make"":""JEEP"",""model"":""GRAND CHEROKEE OVERLAND"",""rateEvasionFlags"":[],""potentialFraudFlags"":[""Out Of Operation""],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"2B1WB58KX29327795","672a430669994fdacd6fe51e","10.240.2.38:80","201.116.128.213:25264,10.240.10.0, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/2B1WB58KX29327795","200","ok","5/11/2024 10:08:38","5/11/2024 10:08:39",,"672a430769994fdacd6fe51f","672a430669994fdacd6fe51e","{""mensajes"":[{""codigo"":4,""mensaje"":""El dígito verificador en la 9° posición del VIN 2B1WB58KX29327795 NO es correcto.""}],""marca"":""ORION BUS"",""modelo"":null,""anioModelo"":""2002"",""robo"":false,""roboFecha"":null,""fabricante"":""DAIMLERCHRYSLER COMMERCIAL BUSES NORTH AMERICA (CANADA)"",""paisOrigen"":""Canadá"",""tiempoConsulta"":""2024-11-05T10:08:38-06:00"",""tiempoRespuesta"":""2024-11-05T10:08:39-06:00""}","{""error"":""VIN INVALIDO"",""respuestaCompleta"":{""vin"":""2B1WB58KX29327795"",""timestamp"":""2024-11-05T10:08:39.000"",""error"":{""message"":""The VIN you entered was invalid""},""vinSuggestions"":[]}}","[{""codigo"":4,""mensaje"":""El dígito verificador en la 9° posición del VIN 2B1WB58KX29327795 NO es correcto.""}]","0"
"3N1AB6AP4CL731229","672a42c1124bd56498eadd81","10.240.2.38:80","201.116.128.213:25263,10.240.8.27, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/3N1AB6AP4CL731229","200","ok","5/11/2024 10:07:29","5/11/2024 10:07:30",,"672a42c2124bd56498eadd82","672a42c1124bd56498eadd81","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""NISSAN"",""modelo"":""SENTRA 2.0 S"",""anioModelo"":""2012"",""fabricante"":""NISSAN MEXICANA, S.A. DE C.V."",""paisOrigen"":""MÉXICO"",""tiempoConsulta"":""2024-11-05T10:07:29-06:00"",""tiempoRespuesta"":""2024-11-05T10:07:30-06:00""}","{""vin"":""3N1AB6AP4CL731229"",""timestamp"":""2024-11-05T10:07:29.000"",""components"":{""potentialFraudFile"":{""year"":2012,""make"":""NISSAN"",""model"":""SENTRA 2.0 S"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"KMHDU46D27U170205","672a42b3124bd56498eadd7f","10.240.2.38:80","201.116.128.213:25262,10.240.7.224, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/KMHDU46D27U170205","200","ok","5/11/2024 10:07:15","5/11/2024 10:07:16",,"672a42b4124bd56498eadd80","672a42b3124bd56498eadd7f","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""HYUNDAI"",""modelo"":""ELANTRA SE"",""anioModelo"":""2007"",""fabricante"":""HYUNDAI MOTOR CO"",""paisOrigen"":""COREA DEL SUR"",""tiempoConsulta"":""2024-11-05T10:07:15-06:00"",""tiempoRespuesta"":""2024-11-05T10:07:16-06:00""}","{""vin"":""KMHDU46D27U170205"",""timestamp"":""2024-11-05T10:07:15.000"",""components"":{""potentialFraudFile"":{""year"":2007,""make"":""HYUNDAI"",""model"":""ELANTRA SE"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1FTZF1727XKB26468","672a42aa7384826621095db3","10.240.2.38:80","201.116.128.213:25261,10.240.1.225, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1FTZF1727XKB26468","200","ok","5/11/2024 10:07:06","5/11/2024 10:07:08",,"672a42ac7384826621095db4","672a42aa7384826621095db3","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""FORD"",""modelo"":""F-150 XLT"",""anioModelo"":""1999"",""fabricante"":""FORD MOTOR COMPANY"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T10:07:06-06:00"",""tiempoRespuesta"":""2024-11-05T10:07:08-06:00""}","{""vin"":""1FTZF1727XKB26468"",""timestamp"":""2024-11-05T10:07:07.000"",""components"":{""potentialFraudFile"":{""year"":1999,""make"":""FORD"",""model"":""F-150 XLT"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"2GNALCEK6H6184541","672a42a67384826621095db1","10.240.2.38:80","201.116.128.213:25261,10.240.1.225, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/2GNALCEK6H6184541","200","ok","5/11/2024 10:07:02","5/11/2024 10:07:04",,"672a42a87384826621095db2","672a42a67384826621095db1","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""CHEVROLET"",""modelo"":""EQUINOX LT"",""anioModelo"":""2017"",""fabricante"":""GENERAL MOTORS LLC"",""paisOrigen"":""CANADÁ"",""tiempoConsulta"":""2024-11-05T10:07:02-06:00"",""tiempoRespuesta"":""2024-11-05T10:07:04-06:00""}","{""vin"":""2GNALCEK6H6184541"",""timestamp"":""2024-11-05T10:07:02.000"",""components"":{""potentialFraudFile"":{""year"":2017,""make"":""CHEVROLET"",""model"":""EQUINOX LT"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"1FMYU04162KA14174","672a42a669994fdacd6fe51c","10.240.2.38:80","201.116.128.213:25260,10.240.5.208, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/1FMYU04162KA14174","200","ok","5/11/2024 10:07:02","5/11/2024 10:07:03",,"672a42a769994fdacd6fe51d","672a42a669994fdacd6fe51c","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""FORD"",""modelo"":""ESCAPE XLT CHOICE"",""anioModelo"":""2002"",""fabricante"":""FORD MOTOR COMPANY"",""paisOrigen"":""ESTADOS UNIDOS (USA)"",""tiempoConsulta"":""2024-11-05T10:07:02-06:00"",""tiempoRespuesta"":""2024-11-05T10:07:03-06:00""}","{""vin"":""1FMYU04162KA14174"",""timestamp"":""2024-11-05T10:07:02.000"",""components"":{""potentialFraudFile"":{""year"":2002,""make"":""FORD"",""model"":""ESCAPE XLT CHOICE"",""rateEvasionFlags"":[],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
"3VWD17AJ7FM348864","672a429e7384826621095daf","10.240.2.38:80","201.116.128.213:25257,10.240.8.27, 127.0.0.6","6cNqbbTqBnZEchPZ2YYn",,,"{}","/v2/regularizacion/3VWD17AJ7FM348864","200","ok","5/11/2024 10:06:54","5/11/2024 10:06:55",,"672a429f7384826621095db0","672a429e7384826621095daf","{""mensajes"":[],""robo"":false,""roboFecha"":null,""marca"":""VOLKSWAGEN"",""modelo"":""JETTA SE"",""anioModelo"":""2015"",""fabricante"":""VOLKSWAGEN DE MEXICO SA DE CV"",""paisOrigen"":""MÉXICO"",""tiempoConsulta"":""2024-11-05T10:06:54-06:00"",""tiempoRespuesta"":""2024-11-05T10:06:55-06:00""}","{""vin"":""3VWD17AJ7FM348864"",""timestamp"":""2024-11-05T10:06:55.000"",""components"":{""potentialFraudFile"":{""year"":2015,""make"":""VOLKSWAGEN"",""model"":""JETTA SE"",""rateEvasionFlags"":[""Out-Of-Area Service Territory""],""potentialFraudFlags"":[],""vinCloningFlags"":[]}},""customCalculationOdometer"":""""}","[]","0"
